symbol,entry_type,entry_date,entry_price,stop_loss,target_price,exit_date,exit_price,exit_reason,pnl_pct,days_held,max_gain_pct,max_drawdown_pct,risk_pct,overall_score,prior_advance_pct,position_in_base
GE,pivot_breakout,2024-07-23,170.68971252441406,151.50753830222936,228.23623519096816,2024-08-05,151.50753830222936,stop,-11.238037687503304,9,1.5872104357659524,12.674426905062806,11.238037687503304,96.0,68.7164252275358,upper_third
XOM,pivot_breakout,2023-01-31,104.63915252685547,91.16118189112288,145.07306443405324,2023-03-15,91.16118189112288,stop,-12.880427937595815,30,3.120416388893838,12.946135814020707,12.880427937595815,96.0,41.29020722216934,upper_third
XOM,pivot_breakout,2023-04-03,105.55339050292969,91.16118189112288,148.7300163383501,2023-06-29,97.82380676269531,time,-7.322913743845903,60,3.26361240756769,12.047972471325398,13.63500361592586,96.0,37.75524284226536,upper_third
EOG,pivot_breakout,2022-05-06,112.44804382324219,95.89126853628896,162.11836968410188,2022-06-13,119.5667849191221,trailing_stop,6.330693584203126,25,11.927045878108553,11.685107800122625,14.723933582142992,100.0,45.51467545118094,upper_third
NFLX,pivot_breakout,2023-03-23,32.0369987487793,27.04211986541748,47.021635398864746,2023-04-12,33.23099956512451,trailing_stop,3.7269434184770853,13,9.186256229975875,0.0,15.590970060989676,92.66666666666666,57.14352633831048,upper_third
UBER,pivot_breakout,2023-05-03,37.84000015258789,29.79199962615967,61.98400173187255,2023-06-15,41.5625,trailing_stop,9.837473130024621,30,15.61839276844697,3.0523223431273805,21.26850024834848,96.66666666666666,49.12815295572099,upper_third
SHOP,pivot_breakout,2023-05-04,57.29999923706055,42.63,101.30999694824217,2023-05-05,59.41205139160156,trailing_stop,3.6859549435647745,1,9.143110466910297,0.48865407159687557,25.602093250242607,96.66666666666666,131.33729520519336,upper_third
ABNB,pivot_breakout,2022-02-15,180.07000732421875,161.8568035888672,234.70961853027342,2022-02-22,161.8568035888672,stop,-10.11451268647888,4,6.475252917786762,10.41261689196266,10.11451268647888,86.0,63.13713730076689,upper_third
ABNB,pivot_breakout,2024-02-12,153.8000030517578,122.5832991027832,247.45011489868165,2024-04-02,161.59500579833983,trailing_stop,5.0682721663918215,34,10.598181227780877,7.3016875843363085,20.296946248089057,100.0,36.83931303310929,upper_third
COIN,pivot_breakout,2024-11-08,270.739990234375,205.26099700927733,467.176969909668,2024-11-11,318.1169860839844,trailing_stop,17.49907570307435,1,23.683237582183523,0.0,24.185194499125753,89.33333333333334,69.14912153772377,upper_third
