symbol,entry_type,entry_date,entry_price,stop_loss,target_price,exit_date,exit_price,exit_reason,pnl_pct,days_held,max_gain_pct,max_drawdown_pct,risk_pct,overall_score,prior_advance_pct,position_in_base
AMAT,handle,2023-12-11,152.41229248046875,140.21930908203126,188.99124267578122,2024-01-26,166.50014609068003,trailing_stop,9.243252877399378,31,14.992897765683551,4.570072660688608,8.0,96.0,38.22235504589767,upper_third
LRCX,low_cheat,2023-04-19,47.83769607543945,46.090392756572825,53.07960603203934,2023-04-20,49.65515458700363,trailing_stop,3.7992183166556908,1,9.26233507016389,0.0,3.652565784337005,89.33333333333334,68.4135033875175,lower_third
LRCX,handle,2023-05-15,53.80498504638672,49.50058624267578,66.71818145751953,2023-05-24,55.559173378599745,trailing_stop,3.2602710152241343,7,8.695022121288574,0.5396029502712122,8.0,90.66666666666666,83.88355326557789,upper_third
LRCX,handle,2023-05-25,58.6596794128418,53.96690505981446,72.7380024719238,2023-07-06,60.41958148624572,trailing_stop,3.000190405095605,27,8.421253057995374,1.381841978708403,8.0,90.66666666666666,64.9194045268525,upper_third
LRCX,handle,2023-07-27,68.57608795166016,63.09000091552735,85.03434906005859,2023-08-16,63.09000091552735,stop,-7.999999999999993,14,3.5016731804116104,8.014821667705126,8.0,96.0,38.22849062055552,upper_third
LRCX,handle,2023-12-14,75.3830795288086,69.35243316650391,93.47501861572263,2024-01-26,84.01738231030909,trailing_stop,11.453900312205722,28,17.319895065479713,5.729850756842665,8.0,99.0,39.728931442816844,upper_third
LRCX,low_cheat,2024-04-26,91.11898040771484,83.82946197509766,112.9875357055664,2024-06-10,94.33936160561129,trailing_stop,3.534259474246467,30,8.983431025522604,6.838353283359281,8.0,100.0,57.12264143174437,lower_third
LRCX,handle,2024-06-12,102.1729507446289,93.9991146850586,126.69445892333982,2024-07-11,105.90262500570437,trailing_stop,3.6503538694868545,19,9.105635652091424,2.2442452916559734,8.0,99.0,58.654351027064486,upper_third
KLAC,low_cheat,2023-04-20,365.9950866699219,344.1262274526935,431.60166432160696,2023-05-24,398.76940151340875,trailing_stop,8.954851045048287,24,14.689316889524518,5.277994448814583,5.975178359962826,95.66666666666666,71.87463569274058,lower_third
KLAC,handle,2023-11-10,523.613037109375,481.723994140625,649.280166015625,2023-12-20,553.6533018228952,trailing_stop,5.73711168067139,27,11.302222821759367,1.9129478359305983,8.0,96.0,45.84848223676604,upper_third
CRM,pivot_breakout,2021-12-02,258.4809875488281,237.8025085449219,320.51642456054685,2022-01-05,237.8025085449219,stop,-7.999999999999993,23,3.5872818655779826,12.974722896832441,8.0,92.66666666666666,31.740935924726653,upper_third
CRM,handle,2023-05-26,213.1973419189453,196.1415545654297,264.3647039794922,2023-07-24,223.95321559488397,trailing_stop,5.045031790324991,38,10.573717674026312,4.9480096621006995,8.0,96.66666666666666,53.482689098138636,upper_third
NOW,handle,2023-05-17,492.9200134277344,453.4864123535156,611.2208166503906,2023-06-07,535.4485046386718,trailing_stop,8.627868630286892,14,14.345124873986217,0.0,8.0,93.33333333333334,46.77151190420994,upper_third
NOW,handle,2023-07-26,577.27001953125,531.08841796875,715.8148242187499,2023-09-28,531.08841796875,stop,-7.999999999999993,45,5.306009986052008,8.53500404737073,8.0,96.0,39.87331088369974,upper_third
NOW,handle,2024-10-18,921.75,848.01,1142.97,2024-11-15,1008.5770324707031,trailing_stop,9.419802817543054,20,15.178739807940058,2.384592402359642,8.0,96.0,33.2826580519645,upper_third
NOW,handle,2024-11-19,1022.0999755859375,940.3319775390626,1267.4039697265623,2024-12-18,1100.0050231933594,trailing_stop,7.622057476594833,20,13.286376291152452,1.544856511545444,8.0,100.0,33.2826580519645,upper_third
NOW,handle,2024-12-19,1074.8699951171875,988.8803955078125,1332.8387939453123,2024-12-31,1060.1199951171875,time,-1.3722589770860505,7,2.9473381762306605,2.041171630608035,8.0,96.0,48.1935510657977,upper_third
ADBE,pivot_breakout,2023-05-26,415.3900146484375,382.1588134765625,515.0836181640625,2023-06-20,492.8029907226562,trailing_stop,18.636214965286698,15,24.880226279249165,1.1290599860412152,8.0,89.33333333333334,44.660882845651344,upper_third
ORCL,pivot_breakout,2024-06-12,138.29518127441406,127.23156677246094,171.48602478027345,2024-08-05,127.23156677246094,stop,-8.0,36,4.71852454758436,9.518729969722688,8.0,92.66666666666666,30.839490916029945,upper_third
PANW,pivot_breakout,2023-05-24,102.15499877929688,93.98259887695313,126.6721984863281,2023-06-07,109.33549652099609,trailing_stop,7.02902239489277,9,12.662128836729236,0.8369592655825465,8.0,93.33333333333334,45.5679923186735,upper_third
PANW,pivot_breakout,2023-11-20,130.28500366210938,119.86220336914063,161.5534045410156,2023-12-05,141.0037528991699,trailing_stop,8.227155033789861,10,13.923321088199863,0.9210553129770385,8.0,100.0,46.840612819961784,upper_third
PANW,handle,2023-12-13,156.92999267578125,144.37559326171876,194.5931909179687,2024-01-02,144.37559326171876,stop,-7.999999999999992,12,1.3190641820110216,9.249346885293338,8.0,100.0,38.6238312625502,upper_third
PANW,handle,2024-06-27,170.41000366210938,156.77720336914064,211.3084045410156,2024-08-01,156.77720336914064,stop,-7.999999999999993,24,1.4905188847769384,8.347518219482646,8.0,93.33333333333334,47.515194069776584,upper_third
PANW,handle,2024-09-20,170.05999755859375,156.45519775390625,210.87439697265626,2024-10-23,182.39999999999998,trailing_stop,7.256264035376403,23,12.901330563554122,3.48994333987854,8.0,96.66666666666666,42.63908472373959,upper_third
CRWD,pivot_breakout,2023-08-31,163.02999877929688,149.98759887695314,202.15719848632807,2023-10-06,168.0977569580078,trailing_stop,3.108482007395123,25,8.53524421831066,3.3368106987295607,8.0,92.66666666666666,60.60651340070537,upper_third
CRWD,handle,2023-10-09,181.82000732421875,167.27440673828124,225.45680908203127,2023-11-16,199.5854965209961,trailing_stop,9.770920955413988,28,15.548337847804202,6.407440702881126,8.0,92.66666666666666,40.26973508119267,upper_third
CRWD,handle,2023-11-27,210.07000732421875,193.26440673828125,260.48680908203124,2023-11-29,223.84850463867187,trailing_stop,6.559002634387308,2,12.167371194091906,1.3566934850994556,8.0,96.0,44.36760450991083,upper_third
ZS,handle,2023-11-03,164.3699951171875,151.2203955078125,203.8187939453125,2023-11-28,185.3165069580078,trailing_stop,12.743513088192588,16,18.677382198097465,2.7803079644624398,8.0,92.66666666666666,93.44164923560079,upper_third
ZS,handle,2023-12-01,198.02999877929688,182.18759887695313,245.5571984863281,2024-01-02,215.92549362182615,trailing_stop,9.036759558067606,20,14.775536376913282,2.4440722959781302,8.0,100.0,94.71328685148912,upper_third
JPM,low_cheat,2023-03-16,122.33056640625,115.54704104399875,142.68114249300376,2023-03-24,115.54704104399875,stop,-5.545241521831682,6,0.7495312573386562,5.843196721185018,5.545241521831682,96.66666666666666,36.90760225864882,lower_third
JPM,handle,2024-05-21,193.12379455566406,177.67389099121095,239.4735052490234,2024-08-01,201.16470147805782,trailing_stop,4.163602388247466,49,9.64589725078681,4.3303892846162295,8.0,100.0,37.83714882788755,upper_third
MA,pivot_breakout,2023-01-06,361.8492736816406,332.90133178710937,448.6930993652344,2023-04-04,358.1389465332031,time,-1.0253791891542916,60,6.073373225928313,7.468666608936914,8.0,93.33333333333334,30.550015104830415,upper_third
BAC,handle,2024-03-15,34.163970947265625,31.430853271484377,42.36332397460937,2024-04-11,35.150484402657455,trailing_stop,2.887584282619193,18,8.302720297493895,0.056486060605058855,8.0,95.66666666666666,37.58785801731131,upper_third
BAC,handle,2024-06-28,38.60392379760742,35.54191431785404,47.78995223686758,2024-07-22,40.98013770344791,trailing_stop,6.155368864311557,15,11.742493541380586,0.2514645915666098,7.931860750235864,100.0,32.77075469167353,upper_third
BAC,pivot_breakout,2024-11-06,44.36592483520508,40.816650848388676,55.013746795654285,2024-12-31,43.17835235595703,time,-2.676767099207834,37,5.879777366941945,5.267630187262194,8.0,97.0,30.923228051667103,upper_third
WFC,handle,2024-03-15,55.22263717651367,50.80482620239258,68.47607009887693,2024-05-23,57.387105783324095,trailing_stop,3.919531405014061,48,9.388980426330592,3.7732493439736157,8.0,99.0,33.426967097627106,upper_third
GS,handle,2024-03-21,400.6282653808594,368.57800415039065,496.77904907226554,2024-06-11,433.74299565758,trailing_stop,8.26569993638366,56,13.963894669877547,6.4272093090689975,8.0,99.0,34.56294561026802,upper_third
GS,handle,2024-10-11,505.9757385253906,465.4976794433594,627.4099157714843,2024-11-06,557.3078601906187,trailing_stop,10.145174512681141,18,15.942288960717002,1.1214358506169975,8.0,100.0,34.38286514992042,upper_third
MS,pivot_breakout,2024-03-04,85.33708190917969,78.51011535644531,105.81798156738282,2024-05-29,93.82333017946698,trailing_stop,9.94438534858599,60,15.73093194588,6.230580750662977,8.0,93.33333333333334,31.35769561606554,upper_third
LLY,pivot_breakout,2021-12-15,265.194091796875,243.97856445312502,328.840673828125,2022-01-12,243.97856445312502,stop,-7.999999999999993,19,3.131357552131292,8.83101528832449,8.0,99.0,43.31763903950666,upper_third
LLY,pivot_breakout,2023-08-08,512.3341064453125,471.3473779296875,635.2942919921875,2023-09-18,562.7951833956517,trailing_stop,9.849251946244488,28,15.630791522362616,0.9029767297179766,8.0,100.0,41.782016948880965,upper_third
LLY,handle,2023-11-02,571.203369140625,525.507099609375,708.292177734375,2024-01-18,606.8271657067942,trailing_stop,6.236622276889779,51,11.828023449357676,3.033350565727472,8.0,100.0,58.32556639813706,upper_third
LLY,handle,2024-02-05,696.42626953125,640.71216796875,863.56857421875,2024-02-20,745.6053562481694,trailing_stop,7.0616357924035285,10,12.69645872884583,2.13820358551759,8.0,96.0,45.35163411511681,upper_third
ABBV,low_cheat,2022-06-17,121.50700378417969,116.90681429817415,135.30757224219627,2022-07-20,130.74129549012952,trailing_stop,7.59980200182678,21,13.262949475607142,0.0,3.785945947754891,92.33333333333334,41.59857439729468,lower_third
ABBV,low_cheat,2024-05-31,153.15147399902344,142.9582190588466,183.73123881955397,2024-07-25,169.4778766548063,trailing_stop,10.660297435914304,37,16.4845236167519,1.4946584091540656,6.655668844716336,96.66666666666666,35.37020635209795,lower_third
DHR,pivot_breakout,2024-01-30,242.71099853515625,223.29411865234377,300.96163818359366,2024-04-25,243.81817626953125,time,0.4561712246487369,60,5.735860821643283,5.69871626948394,8.0,96.66666666666666,31.100506381280873,upper_third
DHR,handle,2024-05-16,262.7046813964844,241.68830688476564,325.7538049316406,2024-07-01,241.68830688476564,stop,-7.999999999999995,30,1.6122735620461075,8.072389994473527,8.0,92.66666666666666,38.71731239565466,upper_third
TGT,handle,2024-02-16,139.16004943847656,128.02724548339845,172.5584613037109,2024-03-11,156.25498367675456,trailing_stop,12.284369190193315,15,18.194072831782453,0.43766285971850943,8.0,86.0,33.201891043216456,upper_third
COST,handle,2022-04-07,580.590576171875,534.143330078125,719.932314453125,2022-04-25,534.143330078125,stop,-7.999999999999997,11,0.18582200597500773,8.966376746326207,8.0,96.0,31.23656897277093,upper_third
CAT,handle,2023-01-12,242.34764099121094,222.95982971191407,300.5110748291015,2023-02-24,222.95982971191407,stop,-7.999999999999997,29,4.798189618648487,8.209010621000104,8.0,93.33333333333334,41.11551363288605,upper_third
DE,handle,2022-11-03,377.7131042480469,347.4960559082031,468.36424926757815,2022-12-16,408.75500718351736,trailing_stop,8.218381249247061,30,13.914085525523223,0.033023089192125814,8.0,89.33333333333334,56.839789782329575,upper_third
GE,handle,2023-01-13,63.10842514038086,58.05975112915039,78.25444717407225,2023-03-09,71.03759140810683,trailing_stop,12.564354521742583,37,18.48879423341325,5.648385835130633,8.0,90.0,35.65828042478467,upper_third
GE,handle,2023-09-15,91.02920532226562,84.98340462351285,109.16660741852394,2023-10-03,84.98340462351285,stop,-6.641605490621565,12,1.8876140513832802,7.249955070328021,6.641605490621565,99.0,35.573340053952116,upper_third
GE,handle,2024-07-23,170.68971252441406,157.03453552246094,211.65524353027342,2024-08-05,157.03453552246094,stop,-7.999999999999997,9,1.5872104357659524,12.674426905062806,8.0,96.0,68.7164252275358,upper_third
GE,handle,2024-09-13,176.921875,162.768125,219.383125,2024-10-22,183.9222327226642,trailing_stop,3.9567508103021205,27,9.428158747686446,1.2731047679585297,8.0,96.0,55.12128004048583,upper_third
UNP,low_cheat,2024-05-31,226.20840454101562,213.48726627496558,264.37181933916577,2024-06-14,213.48726627496558,stop,-5.623636439088839,10,0.2920687598667529,6.129192475741202,5.623636439088839,86.0,30.07524121060915,lower_third
LMT,low_cheat,2022-06-24,384.1595458984375,354.5727457390633,472.9199463765601,2022-07-19,354.5727457390633,stop,-7.701695942548891,16,3.799173610459107,10.82712201175089,7.701695942548891,96.66666666666666,47.25616250225689,lower_third
LMT,handle,2023-04-18,468.537841796875,431.054814453125,580.986923828125,2023-04-26,431.054814453125,stop,-7.999999999999999,6,0.38290632973246785,8.338491161662223,8.0,95.66666666666666,31.584677359295487,upper_third
XOM,handle,2022-05-04,80.43788146972656,74.00285095214844,99.74297302246094,2022-05-09,74.00285095214844,stop,-8.000000000000004,3,0.3816800078555632,8.375131659688098,8.0,100.0,43.340265028453004,upper_third
XOM,handle,2022-06-07,91.60344696044922,84.27517120361328,113.58827423095703,2022-06-13,84.27517120361328,stop,-7.999999999999999,4,2.1282667734625766,9.141933102688474,8.0,100.0,59.63505133111416,upper_third
XOM,handle,2022-06-21,81.06687927246094,74.58152893066406,100.52293029785156,2022-06-23,74.58152893066406,stop,-7.999999999999999,2,0.0,8.701358787247154,8.0,100.0,59.63505133111416,upper_third
XOM,handle,2022-10-28,99.05223846435547,91.12805938720703,122.82477569580078,2023-01-26,106.21762084960938,time,7.233942913700442,60,7.252152142998596,6.780384907757532,8.0,99.0,34.507981427750984,upper_third
XOM,pivot_breakout,2023-01-31,104.63915252685547,96.26802032470704,129.75254913330076,2023-03-13,96.26802032470704,stop,-7.999999999999993,28,3.120416388893838,9.905937974591165,8.0,96.0,41.29020722216934,upper_third
XOM,pivot_breakout,2023-04-03,105.55339050292969,97.10911926269532,130.8862042236328,2023-05-04,97.10911926269532,stop,-7.999999999999997,22,3.26361240756769,8.800454604754918,8.0,96.0,37.75524284226536,upper_third
COP,low_cheat,2023-02-10,104.34426879882812,95.99672729492188,129.38689331054684,2023-02-17,95.99672729492188,stop,-7.999999999999993,5,0.0,9.934500765567075,8.0,96.66666666666666,80.22116647182399,lower_third
COP,handle,2023-09-01,113.69304656982422,104.59760284423828,140.97937774658203,2023-10-04,104.59760284423828,stop,-8.0,22,3.184862497579694,8.11324766653334,8.0,86.0,33.351441343914104,upper_third
COP,low_cheat,2023-12-11,105.4563217163086,101.11734631695687,118.47324791436377,2024-01-08,108.29393387632379,trailing_stop,2.6907937938976745,18,8.09557241462913,2.193297508345026,4.114476333646588,92.66666666666666,30.669920501949395,lower_third
SLB,handle,2022-01-20,34.13071823120117,31.400260772705078,42.32209060668946,2022-01-27,35.91602189062601,trailing_stop,5.230782567572151,5,10.769244807970699,6.396745860002525,8.0,94.25,34.84315573113875,upper_third
SLB,handle,2022-06-08,45.97330093383789,42.29543685913086,57.006893157958984,2022-06-13,42.29543685913086,stop,-8.0,3,0.0,12.144446033675212,8.0,100.0,67.86285772882673,upper_third
EOG,pivot_breakout,2022-05-06,112.44804382324219,103.45220031738282,139.4355743408203,2022-05-09,103.45220031738282,stop,-7.999999999999995,1,0.0,11.685107800122625,8.0,100.0,45.51467545118094,upper_third
EOG,handle,2022-06-10,122.46644592285156,112.66913024902344,151.85839294433595,2022-06-13,112.66913024902344,stop,-7.999999999999999,1,0.0,9.618070080410648,8.0,100.0,52.969598932717574,upper_third
EOG,handle,2022-11-02,119.94993591308594,110.35394104003906,148.73792053222655,2022-11-04,126.80246083802697,trailing_stop,5.712820830439027,2,11.276653505725296,1.157884915890377,8.0,99.0,57.20643466463743,upper_third
EOG,handle,2022-11-07,129.1060791015625,118.7775927734375,160.0915380859375,2022-12-05,118.7775927734375,stop,-7.9999999999999964,19,2.8162286099241007,9.277775722253617,8.0,99.0,57.20643466463743,upper_third
EOG,handle,2023-09-05,122.93059539794922,113.09614776611329,152.433938293457,2023-09-21,113.09614776611329,stop,-7.999999999999993,12,1.9941530607139903,8.358939919036231,8.0,86.0,35.501610545022984,upper_third
NFLX,pivot_breakout,2023-03-23,32.0369987487793,29.474038848876955,39.72587844848633,2023-04-12,33.23099956512451,trailing_stop,3.7269434184770853,13,9.186256229975875,0.0,8.0,92.66666666666666,57.14352633831048,upper_third
NFLX,handle,2023-05-26,37.88800048828125,34.856960449218754,46.98112060546874,2023-06-08,39.80025043487549,trailing_stop,5.0471123362281824,8,10.575907722345459,0.0,8.0,96.0,50.51371075669285,upper_third
NFLX,handle,2023-06-14,44.08599853515625,40.55911865234375,54.666638183593754,2023-07-18,45.424248695373535,trailing_stop,3.035544627961872,22,8.458468029433549,6.659704003156561,8.0,96.0,49.252613769793186,upper_third
NFLX,handle,2024-11-18,84.70500183105469,77.92860168457031,105.03420227050782,2024-12-18,89.46625289916992,trailing_stop,5.620979830224915,21,11.179978768657813,0.9314697453373821,8.0,100.0,31.239281479134938,upper_third
SHOP,handle,2023-05-04,57.29999923706055,52.7159992980957,71.05199905395509,2023-05-05,59.41205139160156,trailing_stop,3.6859549435647745,1,9.143110466910297,0.48865407159687557,8.0,96.66666666666666,131.33729520519336,upper_third
SHOP,handle,2023-05-08,64.37999725341797,59.22959747314454,79.83119659423826,2023-05-23,59.22959747314454,stop,-7.999999999999992,11,1.80180756694237,9.948740373636518,8.0,100.0,131.33729520519336,upper_third
SHOP,handle,2023-06-12,65.01000213623047,59.809201965332036,80.61240264892577,2023-07-13,66.975,trailing_stop,3.022608520534751,21,8.444851074247115,6.922017638558707,8.0,100.0,79.58278566508476,upper_third
SHOP,low_cheat,2023-09-29,54.56999969482422,50.20439971923828,67.66679962158203,2023-10-23,50.20439971923828,stop,-7.999999999999999,16,2.9796581634172417,9.034268522532859,8.0,96.66666666666666,72.62942034883851,lower_third
UBER,low_cheat,2023-04-28,31.049999237060547,28.6355993270874,38.293198966979986,2023-05-02,34.793749999999996,trailing_stop,12.057168614906104,2,17.954914331480122,0.0,7.775845311749233,96.66666666666666,38.84045178719145,lower_third
UBER,pivot_breakout,2023-05-03,37.84000015258789,34.81280014038086,46.92160018920899,2023-06-15,41.5625,trailing_stop,9.837473130024621,30,15.61839276844697,3.0523223431273805,8.0,96.66666666666666,49.12815295572099,upper_third
UBER,low_cheat,2024-08-08,69.01000213623047,63.489201965332036,85.57240264892576,2024-09-30,74.52749710083008,trailing_stop,7.99521054021661,36,13.679168989701699,2.7387325476638145,8.0,93.33333333333334,43.55120174294728,lower_third
COIN,handle,2023-12-27,185.24000549316406,170.42080505371095,229.6976068115234,2024-01-02,170.42080505371095,stop,-7.999999999999993,3,1.1606531163505696,16.135822988167355,8.0,99.0,146.45703112868534,upper_third
COIN,handle,2024-01-03,152.24000549316406,140.06080505371094,188.77760681152344,2024-01-11,140.06080505371094,stop,-8.0,6,6.0036777849819805,8.033375292328982,8.0,99.0,146.45703112868534,upper_third
COIN,pivot_breakout,2024-11-08,270.739990234375,249.080791015625,335.71758789062494,2024-11-11,318.1169860839844,trailing_stop,17.49907570307435,1,23.683237582183523,0.0,8.0,89.33333333333334,69.14912153772377,upper_third
ABNB,pivot_breakout,2022-02-15,180.07000732421875,165.66440673828126,223.28680908203123,2022-02-22,165.66440673828126,stop,-7.9999999999999964,4,6.475252917786762,10.41261689196266,8.0,86.0,63.13713730076689,upper_third
ABNB,handle,2024-02-12,153.8000030517578,141.4960028076172,190.71200378417964,2024-04-02,161.59500579833983,trailing_stop,5.0682721663918215,34,10.598181227780877,7.3016875843363085,8.0,100.0,36.83931303310929,upper_third
