symbol,entry_type,entry_date,entry_price,stop_loss,target_price,exit_date,exit_price,exit_reason,pnl_pct,days_held,max_gain_pct,max_drawdown_pct,risk_pct,overall_score,prior_advance_pct,position_in_base
AMZN,handle,2023-05-26,120.11000061035156,99.12700149536133,183.05899795532227,2023-07-20,129.81749420166014,trailing_stop,8.082169296460687,36,13.77070452259021,0.7826179640575548,17.469818506671324,90.0,48.98685894652144,upper_third
AMZN,handle,2023-12-15,149.97000122070312,136.72960418701172,189.69119232177735,2024-02-13,166.620499420166,trailing_stop,11.102552553133071,39,16.950055319087458,3.947454904820035,8.828697023350822,99.0,33.510298041511724,upper_third
AMZN,handle,2024-11-06,207.08999633789062,181.52539581298828,283.78379791259766,2024-12-18,221.35,trailing_stop,6.885896911622215,29,12.511470433286545,5.475878380618707,12.344681528310437,100.0,32.708921666282706,upper_third
AMZN,handle,2024-12-20,224.9199981689453,191.835,324.17499267578125,2024-12-31,219.38999938964844,time,-2.4586514424311434,6,1.8762232149465579,2.885472855236817,14.709673856610117,96.0,32.708921666282706,upper_third
GOOGL,handle,2023-08-29,133.64822387695312,115.06201929758964,189.40683761504357,2023-11-22,137.54136657714844,time,2.912977507115725,60,4.941663645425081,10.671037441607139,13.906810012286716,92.66666666666666,42.72974044117216,upper_third
GOOGL,handle,2024-12-20,190.78797912597656,159.7216197253524,283.987057327849,2024-12-31,188.6848602294922,time,-1.10233302229995,6,2.7898318179315815,1.5150641407662186,16.28318489610457,100.0,30.074648550698914,upper_third
MSFT,handle,2023-05-25,319.804443359375,264.22126273088537,486.5539852448439,2023-07-18,341.9027799635537,trailing_stop,6.909952961268292,35,12.536792590808737,1.0493389416383967,17.38036533971135,96.66666666666666,30.037935529540583,upper_third
META,handle,2024-07-05,537.70458984375,481.3324836574293,706.8209084027121,2024-07-17,481.3324836574293,stop,-10.483843220066563,8,0.5371343177517408,14.963592992263925,10.483843220066563,100.0,69.62759952690817,upper_third
NVDA,handle,2021-12-07,32.36610794067383,23.398629930687235,59.268541970633606,2022-01-21,23.398629930687235,stop,-27.706383561544467,31,0.0,28.260392138285518,27.706383561544467,96.0,71.24806573682557,upper_third
AVGO,handle,2023-02-28,56.929534912109375,52.48830585950479,70.25322206992313,2023-03-13,58.61144166870644,trailing_stop,2.9543658826541903,9,8.373016718583363,1.3730700468919372,7.801274082883642,95.66666666666666,33.92891826528421,upper_third
AVGO,handle,2023-05-31,77.9549560546875,56.85437860232891,141.25668841176326,2023-06-22,81.57238699293637,trailing_stop,4.640411747151968,15,10.147801839107334,3.908601868740173,27.06765357876152,96.0,47.14151365430937,upper_third
MU,handle,2023-05-15,63.867958068847656,56.19016236513489,86.90134517998595,2023-05-26,70.01416937168715,trailing_stop,9.623309541560834,9,15.392957412169302,2.0730330120632026,12.021357713419215,93.66666666666666,33.15384636658268,upper_third
MU,handle,2023-09-22,68.18536376953125,59.90472908690761,93.02726781740218,2023-11-28,74.33232099370083,trailing_stop,9.015068460947862,46,14.752703643103013,7.331588108539472,12.144299340562965,96.0,42.00361121085266,upper_third
MU,handle,2024-06-17,146.9212646484375,117.86081934643278,234.10260055445167,2024-07-18,117.86081934643278,stop,-19.77960465528417,21,6.56837184975849,22.756003466402838,19.77960465528417,100.0,55.83705645217813,upper_third
QCOM,handle,2023-07-28,123.16946411132812,105.37078741126435,176.56549421151948,2023-08-16,105.37078741126435,stop,-14.45055950229372,13,2.695414163597329,15.00616943719405,14.45055950229372,90.0,31.005409105874364,upper_third
LRCX,handle,2023-05-15,53.80498504638672,47.110083198415516,73.88969059030032,2023-05-24,55.559173378599745,trailing_stop,3.2602710152241343,7,8.695022121288574,0.5396029502712122,12.442902534401503,90.66666666666666,83.88355326557789,upper_third
LRCX,handle,2023-05-25,58.6596794128418,47.110083198415516,93.30846805612063,2023-07-06,60.41958148624572,trailing_stop,3.000190405095605,27,8.421253057995374,1.381841978708403,19.68915672576594,90.66666666666666,64.9194045268525,upper_third
LRCX,handle,2023-07-27,68.57608795166016,57.29261739534049,102.42649962061915,2023-10-20,58.82768249511719,time,-14.215458693728197,60,3.5016731804116104,14.491239231423522,16.453943194125443,96.0,38.22849062055552,upper_third
LRCX,handle,2023-12-14,75.3830795288086,65.98934092329523,103.56429534534868,2024-01-26,84.01738231030909,trailing_stop,11.453900312205722,28,17.319895065479713,5.729850756842665,12.461335705877374,99.0,39.728931442816844,upper_third
LRCX,handle,2024-06-12,102.1729507446289,87.15239499128724,147.2346180046539,2024-07-11,105.90262500570437,trailing_stop,3.6503538694868545,19,9.105635652091424,2.2442452916559734,14.701107919339679,99.0,58.654351027064486,upper_third
AMAT,handle,2023-05-18,126.75973510742188,110.9338698656289,174.23733083280078,2023-06-22,132.4503067350343,trailing_stop,4.489258061946866,23,9.988692696786176,7.2585328613245474,12.484930824746062,93.66666666666666,76.07445235512559,upper_third
AMAT,handle,2023-06-26,136.75091552734375,110.9338698656289,214.20205251248828,2023-08-03,142.44005014271116,trailing_stop,4.160216839082038,27,9.642333514823214,4.492132277299481,18.878883232450935,97.0,34.408837110586205,upper_third
AMAT,handle,2023-12-11,152.41229248046875,136.3625154381685,200.56162360736954,2024-01-26,166.50014609068003,trailing_stop,9.243252877399378,31,14.992897765683551,4.570072660688608,10.530500382281831,96.0,38.22235504589767,upper_third
