symbol,pattern,detector,entry_date,entry_price,stop_loss,target_price,exit_date,exit_price,exit_reason,pnl_pct,days_held,max_gain_pct,max_drawdown_pct,rs_rating,volume_ratio,num_contractions,proximity_score,spy_above_200ma,spy_distance_from_200ma
LLY,VCP,v3,2023-08-08,512.3341064453125,476.4707189941406,619.924268798828,2023-10-13,619.924268798828,target,20.999999999999986,47,21.035372802233383,0.9029767297179766,91.18650278344582,5.4525219336269375,2,100.0,True,10.211220503402728
AVGO,VCP,v3,2023-08-31,89.5182113647461,83.25193656921387,108.31703575134277,2023-09-07,83.25193656921387,stop,-6.999999999999999,4,0.0,8.925223606933848,91.69649372265778,2.367433095773761,2,97.5,True,9.087062160039078
AVGO,VCP,v3,2023-11-10,93.38308715820312,86.8462710571289,112.99353546142578,2024-01-19,112.99353546142578,target,20.999999999999996,46,27.68359159436184,5.683440506583448,92.25060461276342,1.6394242851021747,2,97.5,True,4.2877436116210115
AVGO,VCP,v3,2024-12-11,181.420654296875,168.72120849609374,219.51899169921873,2024-12-13,219.51899169921873,target,20.99999999999999,2,24.83624801880955,3.935582987206121,83.3015622735949,2.0928578726551184,3,100.0,True,11.190786827845669
COST,VCP,v3,2024-11-08,938.9006958007812,873.1776470947265,1136.0698419189453,2025-02-07,1039.538818359375,time,10.71871849799411,60,12.629785964958357,4.428908618526745,79.28417967842064,1.804014180649139,3,100.0,True,11.889035671915291
TMO,VCP,v3,2023-02-01,582.581787109375,541.8010620117187,704.9239624023437,2023-02-21,541.8010620117187,stop,-7.0000000000000036,13,1.3297031434684736,7.3600266355158945,76.61678837910625,1.67372678918368,2,100.0,True,4.903866539707618
CSCO,VCP,v3,2025-06-23,66.57522583007812,61.914960021972654,80.55602325439453,2025-09-17,67.31353759765625,time,1.1089887542590386,60,8.320406695921275,1.8323085347732022,90.03476945034323,1.6624974766971887,3,100.0,True,4.121928680137689
CSCO,VCP,v3,2025-11-12,73.95999908447266,68.78279914855956,89.49159889221191,2025-11-28,76.94000244140625,open,4.0292095643890065,11,8.247699499230716,0.0,76.80005980952579,2.9999359295245607,3,92.5,True,12.031165127554853
MCD,VCP,v3,2025-03-07,317.6745300292969,295.43731292724607,384.3861813354492,2025-03-12,295.43731292724607,stop,-7.000000000000008,3,1.5655662969988118,7.762455212364573,81.38084317533905,2.3687984690430213,2,100.0,True,1.121000479400207
WMT,VCP,v3,2023-05-31,47.6686897277832,44.33188144683837,57.67911457061767,2023-08-25,51.404754638671875,time,7.837565773726617,60,11.226689280763914,0.6332128982466505,72.88458595854839,1.663345033299692,2,90.0,True,5.898288819156236
WMT,VCP,v3,2023-08-18,51.44058609008789,47.839745063781734,62.243109169006345,2023-11-13,54.616336822509766,time,6.17362859525003,60,6.293939029586827,3.9764508601273465,73.20145096280542,1.6800506270688946,2,97.5,True,6.500914283193756
WMT,VCP,v3,2025-08-06,103.11915588378906,95.90081497192382,124.77417861938476,2025-08-26,95.90081497192382,stop,-7.000000000000006,14,1.3157900973722154,7.466273020621286,75.64872602358484,1.5150430169743483,3,100.0,True,7.9137060379872715
ACN,VCP,v3,2023-05-26,292.3131408691406,271.85122100830074,353.69890045166017,2023-08-23,304.7186584472656,time,4.243913749905126,60,8.01383198802924,2.5032811608948253,73.66271721496764,1.7309294578578331,2,100.0,True,6.450200125089069
DHR,VCP,v3,2024-01-30,242.71099853515625,225.7212286376953,293.68030822753906,2024-04-25,243.81817626953125,time,0.4561712246487369,60,5.735860821643283,5.69871626948394,71.80013349307607,2.0842457097718987,2,100.0,True,11.728237607316816
CRM,VCP,v3,2025-01-28,358.1925964355469,333.11911468505855,433.4130416870117,2025-02-03,333.11911468505855,stop,-7.000000000000013,4,0.0639017037417405,7.970546180627867,86.19952766397465,1.8171067823755074,2,90.0,True,8.495238602746028
VZ,VCP,v3,2024-09-09,39.363101959228516,36.60768482208252,47.6293533706665,2024-12-03,41.00672912597656,time,4.175552954262806,60,6.314677473173393,4.761257222670689,74.97018751569719,1.5627216403586108,3,100.0,True,6.718144873274441
VZ,VCP,v3,2025-03-21,41.885711669921875,38.95371185302734,50.68171112060547,2025-04-09,38.95371185302734,stop,-7.000000000000001,13,5.001137637615207,7.069788300931029,81.45191682286034,2.674505887230417,2,90.0,False,-1.0133410055785381
ADBE,VCP,v3,2023-05-26,415.3900146484375,386.3127136230469,502.6219177246094,2023-06-16,502.6219177246094,target,21.0,14,24.880226279249165,1.1290599860412152,83.54546448577072,2.568447337911353,2,100.0,True,6.450200125089069
INTC,VCP,v3,2023-09-07,37.55194091796875,34.92330505371093,45.437848510742185,2023-09-20,34.92330505371093,stop,-7.000000000000011,9,4.950227137809945,9.298057575643512,90.12055867092431,1.8707405970260347,2,95.0,True,7.459057410066904
WFC,VCP,v3,2024-10-14,60.48944091796875,56.25518005371094,73.19222351074218,2024-11-21,73.19222351074218,target,20.99999999999999,28,23.034324188836457,0.0,74.6520025064937,1.7425664404867682,2,90.0,True,11.458617277509882
WFC,VCP,v3,2025-02-28,77.03273010253906,71.64043899536132,93.20960342407226,2025-03-04,71.64043899536132,stop,-7.000000000000008,2,0.8427109282609422,8.912155659810011,87.81265196053778,1.5967121904749098,2,97.5,True,4.589231607676298
WFC,VCP,v3,2025-10-14,84.11773681640625,78.2294952392578,101.78246154785155,2025-11-28,85.8499984741211,open,2.05932984323585,32,5.376110609243316,3.646952332234062,78.9324106976963,2.59331673428298,2,100.0,True,10.214368596889562
TXN,VCP,v3,2023-02-01,167.45523071289062,155.73336456298827,202.62082916259766,2023-02-22,155.73336456298827,stop,-7.000000000000006,14,1.8396408195182172,7.325654049910653,77.46086149929455,1.5002672826165206,2,97.5,True,4.903866539707618
TXN,VCP,v3,2024-08-21,200.49758911132812,186.46275787353514,242.60208282470703,2024-10-22,186.46275787353514,stop,-7.000000000000009,43,3.0186635661691543,7.4482803382734915,75.0713033324792,1.5390153167972225,2,100.0,True,11.013768966673869
TXN,VCP,v3,2024-10-24,198.80406188964844,184.88777755737303,240.5529148864746,2024-12-10,184.88777755737303,stop,-7.000000000000011,32,7.371854715570116,7.706682275362699,73.57903711889763,1.725885746300561,2,90.0,True,9.537487170948419
ORCL,VCP,v3,2024-03-12,125.24169158935547,116.47477317810058,151.54244682312012,2024-04-18,116.47477317810058,stop,-7.000000000000008,26,4.100671018273583,8.990605982228459,71.86759671013904,5.51756509180993,3,100.0,True,14.051370667464575
ORCL,VCP,v3,2024-06-12,138.295166015625,128.61450439453125,167.33715087890624,2024-08-05,128.61450439453125,stop,-6.999999999999998,36,4.7185474066507584,9.51871452150597,77.72357131103715,5.364900046965994,2,90.0,True,13.198612804199659
BA,VCP,v3,2023-07-26,232.8000030517578,216.50400283813474,281.6880036926269,2023-08-25,216.50400283813474,stop,-7.0000000000000115,22,4.424399878322957,8.556700132223174,83.87541924916121,4.429351245183015,3,100.0,True,13.038898175265892
BA,VCP,v3,2023-08-25,223.41000366210938,207.7713034057617,270.3261044311523,2023-09-13,207.7713034057617,stop,-7.000000000000009,12,3.473431976919144,7.0095355648415545,81.0684481381644,2.2746926698188465,2,100.0,True,6.912744337455774
IBM,VCP,v3,2025-01-30,251.76499938964844,234.14144943237304,304.6356492614746,2025-03-20,234.14144943237304,stop,-7.0000000000000036,34,3.854555558472555,7.538461477982061,90.42112439184176,3.672928179961757,2,100.0,True,8.405782891667878
GE,VCP,v3,2023-10-24,89.61973571777344,83.3463542175293,108.43988021850586,2024-01-22,103.57492065429688,time,15.57155332444909,60,16.48746148597023,6.944215182911606,91.05432326924732,2.9509519202076904,2,90.0,True,0.8108686032458972
GE,VCP,v3,2024-07-23,170.68972778320312,158.7414468383789,206.53457061767577,2024-08-02,158.7414468383789,stop,-7.000000000000009,8,1.5872013543886745,7.930233461635414,91.48385691669368,2.7493281484141825,2,90.0,True,12.457050504437339
CAT,VCP,v3,2025-09-17,449.3689270019531,417.9131021118164,543.7364016723633,2025-10-29,543.7364016723633,target,21.000000000000004,30,32.67718040728368,0.39719599532327443,84.01898788154969,1.5926959490416364,2,100.0,True,10.638387329998004
DE,VCP,v3,2025-06-27,509.9391174316406,474.24337921142575,617.0263320922851,2025-08-14,474.24337921142575,stop,-7.000000000000006,33,3.372928240767186,8.055184300138515,82.33422706464388,1.5432488014703534,3,100.0,True,6.423953234125893
GS,VCP,v3,2024-03-21,400.6282958984375,372.58431518554687,484.7602380371094,2024-06-17,438.583251953125,time,9.47385804828658,60,13.963893746708974,6.4272088658319015,73.60577379551033,1.918199824053456,2,100.0,True,14.715030981163924
BLK,VCP,v3,2025-07-16,1077.1546630859375,1001.7538366699218,1303.3571423339843,2025-10-09,1167.4300537109375,time,8.380912576321238,60,9.931288928407145,0.47402022724173326,78.83939013480278,2.2195093483740105,3,100.0,True,7.30963389020162
AXP,VCP,v3,2023-01-27,166.5767364501953,154.91636489868162,201.55785110473633,2023-03-13,154.91636489868162,stop,-7.0000000000000115,30,5.71065262107648,8.641391242686803,79.29970259027395,4.832701048069792,3,100.0,True,3.484761012538212
AXP,VCP,v3,2023-03-14,158.45623779296875,147.36430114746094,191.7320477294922,2023-05-03,147.36430114746094,stop,-7.000000000000002,35,1.9870755416944064,7.020615647562732,76.43782606643047,1.5045566654650715,2,90.0,True,0.16813699633202095
MMM,VCP,v3,2025-01-17,138.4166717529297,128.7275047302246,167.48417282104492,2025-04-04,128.7275047302246,stop,-7.000000000000001,53,11.409823561942556,9.910182251901514,90.13257761510498,1.7856552414260787,2,100.0,True,7.7892363604433275
MMM,VCP,v3,2025-10-21,165.92701721191406,154.31212600708008,200.771690826416,2025-11-28,172.0500030517578,open,3.690168088795187,27,3.883019181285453,4.374690702077038,74.88034620660798,2.4855016375542136,2,100.0,True,11.348645559543257
GILD,VCP,v3,2025-02-03,96.33654022216797,89.5929824066162,116.56721366882324,2025-03-10,116.56721366882324,target,21.0,24,21.935361408785795,3.882904763515295,84.51987167367302,1.562688544742206,2,97.5,True,6.910436846617721
GILD,VCP,v3,2025-08-08,118.58648681640625,110.2854327392578,143.48964904785157,2025-09-16,110.2854327392578,stop,-7.000000000000011,26,2.0266254196384197,7.1142045919520145,90.17405320993224,1.7677855511536777,3,100.0,True,8.559185971769468
ISRG,VCP,v3,2024-10-18,521.1500244140625,484.66952270507807,630.5915295410156,2025-01-16,584.0800170898438,time,12.075216296216135,60,12.347687339799558,3.9297726234118735,90.1380170149629,3.402879772515408,2,100.0,True,11.030126758642218
ADI,VCP,v3,2023-12-14,194.32159423828125,180.71908264160155,235.1291290283203,2024-01-04,180.71908264160155,stop,-7.000000000000009,13,1.2989030010496094,9.172214332332354,70.37737957013972,1.699728043513038,2,100.0,True,10.087670799492704
SPGI,VCP,v3,2025-02-11,536.5427856445312,498.98479064941404,649.2167706298828,2025-03-07,498.98479064941404,stop,-7.000000000000004,17,0.9028563822617405,9.6336693078934,74.92064827799828,1.7902229576480322,2,90.0,True,7.637067939894054
VRTX,VCP,v3,2023-04-27,339.3699951171875,315.61409545898437,410.63769409179685,2023-07-25,358.05999755859375,time,5.507264257393299,60,8.141557969281171,5.704683864251854,81.54591912535766,2.347762699414411,2,97.5,True,5.016833292363536
VRTX,VCP,v3,2023-08-02,358.3999938964844,333.31199432373046,433.66399261474606,2023-10-26,361.2799987792969,time,0.8035728046480725,60,4.891182778412661,5.078119977510315,71.70467160713757,1.5998481430504192,2,100.0,True,11.025458710457817
VRTX,VCP,v3,2023-12-13,405.07000732421875,376.7151068115234,490.13470886230465,2024-03-12,412.45001220703125,time,1.8219084971417128,60,10.69691307398729,2.4835207190597326,81.66468205981074,4.335288306252151,2,90.0,True,9.840025447046411
VRTX,VCP,v3,2024-05-31,455.3399963378906,423.4661965942382,550.9613955688476,2024-08-27,480.29998779296875,time,5.481616298989966,60,12.144775059362635,0.3535787245818377,79.60248302071405,2.2203843804332504,2,97.5,True,11.204512238899975
VRTX,VCP,v3,2024-11-05,499.8800048828125,464.8884045410156,604.8548059082032,2024-11-15,464.8884045410156,stop,-7.000000000000011,8,4.000960191374053,8.358005595581167,71.2841096637156,1.652959958246667,2,90.0,True,8.21371004739758
ADP,VCP,v3,2025-02-28,310.3388366699219,288.6151181030273,375.50999237060546,2025-03-11,288.6151181030273,stop,-7.000000000000004,7,2.43035073443485,7.345011277911303,79.8760421443155,1.942264130442485,2,100.0,True,4.589231607676298
LRCX,VCP,v3,2024-06-12,102.1729507446289,95.02084419250488,123.62927040100098,2024-07-18,95.02084419250488,stop,-7.000000000000001,24,9.105635652091424,9.687567666941662,90.29047683027284,1.5706265823048786,2,100.0,True,13.198612804199659
REGN,VCP,v3,2023-02-03,778.8106689453125,724.2939221191406,942.360909423828,2023-03-16,724.2939221191406,stop,-7.000000000000006,28,2.2154484394733793,7.338515285793677,85.12543904317573,2.2616839357203973,3,85.0,True,5.356844329148594
ZTS,VCP,v3,2023-07-25,185.37205505371094,172.39601119995115,224.30018661499022,2023-09-21,172.39601119995115,stop,-7.000000000000013,41,2.545363221601271,7.194315533956197,70.14705501378054,1.9256138600549118,2,97.5,True,13.143373794298304
MO,VCP,v3,2023-02-01,38.12164306640625,35.45312805175781,46.12718811035156,2023-03-23,35.45312805175781,stop,-7.0000000000000115,35,1.198991858440944,7.089611574669102,72.78113756560568,1.9143497761343147,2,100.0,True,4.903866539707618
MO,VCP,v3,2025-07-30,60.521907806396484,56.285374259948725,73.23150844573975,2025-10-23,64.56999969482422,time,6.688638932826067,60,11.54471599987758,0.9593535113492652,76.6180402595239,2.338198917472392,3,100.0,True,8.450374380692798
DUK,VCP,v3,2025-03-14,117.00010681152344,108.8100993347168,141.57012924194336,2025-05-14,108.8100993347168,stop,-7.000000000000001,42,4.287379675367736,7.409254404434754,87.0443943849518,1.5781243263142883,2,90.0,False,-1.326694794889812
APD,VCP,v3,2025-01-13,296.04937744140625,275.3259210205078,358.21974670410157,2025-04-04,275.3259210205078,stop,-7.000000000000008,57,13.057609413898358,12.409976387527617,73.93725667643382,1.7020799153529733,2,100.0,True,5.150581171679268
NOC,VCP,v3,2025-07-22,561.582763671875,522.2719702148437,679.5151440429687,2025-10-15,608.9299926757812,time,8.431033156062208,60,14.123877346871613,2.126686076448383,76.00541544824861,2.799001516890305,3,100.0,True,7.877064326812835
EMR,VCP,v3,2024-02-07,100.45207977294922,93.42043418884276,121.54701652526855,2024-05-03,103.3270492553711,time,2.8620308199891316,60,11.28099927894687,1.988666357044262,73.49289378858016,3.269878708628224,2,97.5,True,12.727799682974275
EMR,VCP,v3,2024-11-06,124.22476196289062,115.52902862548828,150.31196197509766,2025-01-10,115.52902862548828,stop,-7.000000000000001,43,6.735157448141722,7.219170973262987,78.32387788246588,2.469063542254716,2,100.0,True,10.78941680684592
NSC,VCP,v3,2024-09-09,250.07916259765625,232.5736212158203,302.59578674316407,2024-12-03,264.46600341796875,time,5.752914665448953,60,8.681350962936952,5.696811249412178,75.21921654753802,1.6819525329542748,4,100.0,True,6.718144873274441
F,VCP,v3,2025-09-26,11.872690200805664,11.041601886749266,14.365955142974853,2025-11-28,13.279999732971191,open,11.85333322409128,44,16.319738965480404,5.578683478736813,78.3958431838053,1.9973383938135052,2,100.0,True,10.964645274738139
