symbol,pattern,detector,entry_date,entry_price,stop_loss,target_price,exit_date,exit_price,exit_reason,pnl_pct,days_held,max_gain_pct,max_drawdown_pct,rs_rating,volume_ratio,num_contractions,proximity_score,spy_above_200ma,spy_distance_from_200ma
AAPL,VCP,v2,2023-05-05,171.25148010253906,159.26387649536133,0,2023-08-04,186.05995371165574,trailing_stop,8.647209122075855,62,14.365483286395644,1.6790385280098103,82.09118402497097,1.8897645874467937,2,50.0,True,4.824761175168732
AAPL,VCP,v2,2024-06-11,205.75253295898438,191.34985565185545,0,2024-07-18,223.8481250034161,trailing_stop,8.794833183433509,25,14.520877035193172,0.27033657492476626,72.49838712759201,2.824131769365207,2,45.0,True,12.401134626972187
AAPL,VCP,v2,2024-11-25,231.82151794433594,215.5940116882324,0,2025-01-02,245.98246840728493,trailing_stop,6.108557388684368,25,11.69321830387829,0.0,70.87175400355484,1.82462370910617,2,60.0,True,10.568057999971511
AAPL,VCP,v2,2025-01-27,228.8250732421875,212.80731811523435,0,2025-02-27,236.69063761715324,trailing_stop,3.437369980273474,22,8.881442084498396,1.8097980839198458,70.4527529215045,1.9152690004491413,2,50.0,True,7.6630416104005725
AAPL,VCP,v2,2025-09-22,255.8319854736328,237.9237464904785,0,2025-11-28,278.8500061035156,open,8.99731930988557,48,9.595367586165146,4.717271405877454,74.20916452679195,1.8356352056229994,4,33.33333333333333,True,12.038590034282606
AAPL,VCP,v2,2025-10-20,261.98602294921875,243.64700134277342,0,2025-11-28,278.8500061035156,open,6.436978188552316,28,7.020978343245086,2.596860140283569,78.2477087830045,1.747981561646878,4,33.33333333333333,True,11.43508132070906
MSFT,VCP,v2,2023-02-07,261.3122863769531,243.02042633056638,0,2023-02-24,243.02042633056638,stop,-7.000000000000011,12,3.4384969663753546,7.040882455474919,71.21225137496984,1.6607311209894235,2,35.0,True,6.1453275401593555
MSFT,VCP,v2,2023-03-16,270.4262390136719,251.49640228271483,0,2023-06-21,327.63125495782043,trailing_stop,21.15364845985099,66,27.53015627352736,2.418553265504175,78.12046351049806,1.6854738941239467,2,85.0,True,1.3199852923770723
MSFT,VCP,v2,2023-04-26,289.1954040527344,268.9517257690429,0,2023-06-21,327.63125495782043,trailing_stop,13.290616090868903,38,19.253280095651483,0.040624214338095196,85.7106885527546,2.166920271038792,4,26.666666666666657,True,3.0145768545359983
MSFT,VCP,v2,2023-07-18,352.7444763183594,328.0523629760742,0,2023-07-26,328.0523629760742,stop,-6.999999999999999,6,0.826174771273285,7.338182072753208,90.2914396548547,2.3808933625774458,4,10.0,True,13.466681848713453
MSFT,VCP,v2,2023-10-25,334.98541259765625,311.5364337158203,0,2023-12-04,359.7215948458627,trailing_stop,7.384256543109992,27,13.036059519063159,4.030295422704038,90.08397408631767,2.512477319668834,2,60.0,False,-0.6761093185412345
MSFT,VCP,v2,2024-06-21,444.7926940917969,413.65720550537105,0,2024-07-25,413.65720550537105,stop,-7.000000000000009,23,4.128695171089422,7.174614062618641,75.7784584374535,1.7532991642633473,2,35.0,True,13.501965735057532
MSFT,VCP,v2,2025-05-01,423.1316223144531,393.5124087524414,0,2025-08-01,525.8273214581059,trailing_stop,24.270390991324618,63,30.81093788560486,0.0,74.99486535275739,2.2767881804074785,2,100.0,False,-2.0389854872462
MSFT,VCP,v2,2025-07-31,531.62939453125,494.4153369140625,0,2025-09-05,494.4153369140625,stop,-7.000000000000001,25,0.8903460458653841,7.557746022080181,84.75342950249917,2.7038617796531774,2,50.0,True,7.986985995792042
MSFT,VCP,v2,2025-09-19,516.96240234375,480.77503417968745,0,2025-11-20,480.77503417968745,stop,-7.000000000000009,44,6.9102067708503965,8.020390294491845,72.9789911397857,2.5182456565696123,2,55.0,True,11.577067509570968
MSFT,VCP,v2,2025-10-28,541.057373046875,503.1833569335937,0,2025-11-06,503.1833569335937,stop,-7.000000000000009,7,0.774810877750538,8.533959202984052,73.57069632951209,1.5266297662538288,2,100.0,True,13.523096140623844
GOOGL,VCP,v2,2023-05-10,110.98453521728516,103.21561775207519,0,2023-05-24,119.28576655184139,trailing_stop,7.479628867485107,10,13.136451439458007,0.0,78.05429819301708,1.8362836155562388,4,53.33333333333333,True,4.798341829390432
GOOGL,VCP,v2,2023-07-26,128.384521484375,119.39760498046874,0,2023-10-23,133.240036090585,trailing_stop,3.782009349780482,62,9.244220368189984,2.23563661922371,80.6633934391511,1.8134903920916166,4,58.33333333333333,True,13.038898175265892
GOOGL,VCP,v2,2023-10-24,137.85916137695312,128.2090200805664,0,2023-10-25,128.2090200805664,stop,-7.000000000000002,1,0.0,9.898417490429955,90.54553486679659,1.752702779126433,2,60.0,True,0.8108686032458972
